Learning rate: 0.001, Optimizer: SGD, Scheduler: ExponentialLR
Epoch = 122, validation_Loss = 2.84524142742157, Accuracy validation= 66.66666666666667
Epoch = 123, lr = [1.242848780409963e-09, 0.0]
Epoch = 123, Epoch_Loss = 2.4229577660560606, Accuracy = 81.08108108108108
Epoch = 123, validation_Loss = 2.84524138768514, Accuracy validation= 66.66666666666667
Epoch = 124, lr = [1.1127700573598311e-09, 0.0]
Epoch = 124, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 124, validation_Loss = 2.84524138768514, Accuracy validation= 66.66666666666667
Epoch = 125, lr = [9.963056005479229e-10, 0.0]
Epoch = 125, Epoch_Loss = 2.422957944869995, Accuracy = 81.08108108108108
Epoch = 125, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 126, lr = [8.920305171027592e-10, 0.0]
Epoch = 126, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 126, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 127, lr = [7.986690459282844e-10, 0.0]
Epoch = 127, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 127, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 128, lr = [7.150789493119048e-10, 0.0]
Epoch = 128, Epoch_Loss = 2.4229577660560606, Accuracy = 81.08108108108108
Epoch = 128, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 129, lr = [6.40237538134078e-10, 0.0]
Epoch = 129, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 129, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 130, lr = [5.732291597038636e-10, 0.0]
Epoch = 130, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 130, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 131, lr = [5.132339951394482e-10, 0.0]
Epoch = 131, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 131, validation_Loss = 2.84524142742157, Accuracy validation= 66.66666666666667
Epoch = 132, lr = [4.595180292343801e-10, 0.0]
Epoch = 132, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 132, validation_Loss = 2.84524138768514, Accuracy validation= 66.66666666666667
Epoch = 133, lr = [4.1142407009511563e-10, 0.0]
Epoch = 133, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 133, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 134, lr = [3.683637086789766e-10, 0.0]
Epoch = 134, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 134, validation_Loss = 2.84524138768514, Accuracy validation= 66.66666666666667
Epoch = 135, lr = [3.298101198609013e-10, 0.0]
Epoch = 135, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 135, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 136, lr = [2.9529161695311733e-10, 0.0]
Epoch = 136, Epoch_Loss = 2.422957754135132, Accuracy = 81.08108108108108
Epoch = 136, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 137, lr = [2.643858808200376e-10, 0.0]
Epoch = 137, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 137, validation_Loss = 2.8452415068944297, Accuracy validation= 66.66666666666667
Epoch = 138, lr = [2.367147929840655e-10, 0.0]
Epoch = 138, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 138, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 139, lr = [2.119398095075667e-10, 0.0]
Epoch = 139, Epoch_Loss = 2.4229578375816345, Accuracy = 81.08108108108108
Epoch = 139, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 140, lr = [1.8975781905242964e-10, 0.0]
Epoch = 140, Epoch_Loss = 2.4229578137397767, Accuracy = 81.08108108108108
Epoch = 140, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 141, lr = [1.6989743444234376e-10, 0.0]
Epoch = 141, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 141, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 142, lr = [1.5211567235664277e-10, 0.0]
Epoch = 142, Epoch_Loss = 2.4229579091072084, Accuracy = 81.08108108108108
Epoch = 142, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 143, lr = [1.3619498053318742e-10, 0.0]
Epoch = 143, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 143, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 144, lr = [1.2194057610938387e-10, 0.0]
Epoch = 144, Epoch_Loss = 2.422957956790924, Accuracy = 81.08108108108108
Epoch = 144, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 145, lr = [1.0917806253707789e-10, 0.0]
Epoch = 145, Epoch_Loss = 2.4229578137397767, Accuracy = 81.08108108108108
Epoch = 145, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 146, lr = [9.775129591529629e-11, 0.0]
Epoch = 146, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 146, validation_Loss = 2.845241586367289, Accuracy validation= 66.66666666666667
Epoch = 147, lr = [8.752047463632855e-11, 0.0]
Epoch = 147, Epoch_Loss = 2.4229578137397767, Accuracy = 81.08108108108108
Epoch = 147, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 148, lr = [7.836042897278468e-11, 0.0]
Epoch = 148, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 148, validation_Loss = 2.845241586367289, Accuracy validation= 66.66666666666667
Epoch = 149, lr = [7.015908967945717e-11, 0.0]
Epoch = 149, Epoch_Loss = 2.4229579091072084, Accuracy = 81.08108108108108
Epoch = 149, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 150, lr = [6.281611687398591e-11, 0.0]
Epoch = 150, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 150, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 151, lr = [5.624167242126604e-11, 0.0]
Epoch = 151, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 151, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 152, lr = [5.035532080224693e-11, 0.0]
Epoch = 152, Epoch_Loss = 2.4229577779769897, Accuracy = 81.08108108108108
Epoch = 152, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 153, lr = [4.5085045019721393e-11, 0.0]
Epoch = 153, Epoch_Loss = 2.422957706451416, Accuracy = 81.08108108108108
Epoch = 153, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 154, lr = [4.036636550113298e-11, 0.0]
Epoch = 154, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 154, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 155, lr = [3.6141551218553675e-11, 0.0]
Epoch = 155, Epoch_Loss = 2.4229577779769897, Accuracy = 81.08108108108108
Epoch = 155, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 156, lr = [3.235891337422183e-11, 0.0]
Epoch = 156, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 156, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 157, lr = [2.8972173010184805e-11, 0.0]
Epoch = 157, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 157, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 158, lr = [2.5939894805020363e-11, 0.0]
Epoch = 158, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 158, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 159, lr = [2.3224980130381676e-11, 0.0]
Epoch = 159, Epoch_Loss = 2.4229578971862793, Accuracy = 81.08108108108108
Epoch = 159, validation_Loss = 2.845241586367289, Accuracy validation= 66.66666666666667
Epoch = 160, lr = [2.0794213165129305e-11, 0.0]
Epoch = 160, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 160, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 161, lr = [1.8617854513950487e-11, 0.0]
Epoch = 161, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 161, validation_Loss = 2.8452414671579995, Accuracy validation= 66.66666666666667
Epoch = 162, lr = [1.6669277358563194e-11, 0.0]
Epoch = 162, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 162, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 163, lr = [1.4924641689970315e-11, 0.0]
Epoch = 163, Epoch_Loss = 2.422957754135132, Accuracy = 81.08108108108108
Epoch = 163, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 164, lr = [1.336260263613488e-11, 0.0]
Epoch = 164, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 164, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 165, lr = [1.1964049316589924e-11, 0.0]
Epoch = 165, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 165, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 166, lr = [1.0711871028980813e-11, 0.0]
Epoch = 166, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 166, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 167, lr = [9.5907479069322e-12, 0.0]
Epoch = 167, Epoch_Loss = 2.4229577779769897, Accuracy = 81.08108108108108
Epoch = 167, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 168, lr = [8.586963488028113e-12, 0.0]
Epoch = 168, Epoch_Loss = 2.4229578375816345, Accuracy = 81.08108108108108
Epoch = 168, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 169, lr = [7.688236898754429e-12, 0.0]
Epoch = 169, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 169, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 170, lr = [6.883572603258238e-12, 0.0]
Epoch = 170, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 170, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 171, lr = [6.163125877664359e-12, 0.0]
Epoch = 171, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 171, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 172, lr = [5.518082364084725e-12, 0.0]
Epoch = 172, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 172, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 173, lr = [4.940550230715429e-12, 0.0]
Epoch = 173, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 173, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 174, lr = [4.423463618646251e-12, 0.0]
Epoch = 174, Epoch_Loss = 2.4229578137397767, Accuracy = 81.08108108108108
Epoch = 174, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 175, lr = [3.960496194095678e-12, 0.0]
Epoch = 175, Epoch_Loss = 2.4229578137397767, Accuracy = 81.08108108108108
Epoch = 175, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 176, lr = [3.5459837484199145e-12, 0.0]
Epoch = 176, Epoch_Loss = 2.422957789897919, Accuracy = 81.08108108108108
Epoch = 176, validation_Loss = 2.845241586367289, Accuracy validation= 66.66666666666667
Epoch = 177, lr = [3.1748548989400657e-12, 0.0]
Epoch = 177, Epoch_Loss = 2.42295788526535, Accuracy = 81.08108108108108
Epoch = 177, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 178, lr = [2.842569042741732e-12, 0.0]
Epoch = 178, Epoch_Loss = 2.4229578018188476, Accuracy = 81.08108108108108
Epoch = 178, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 179, lr = [2.5450608043382522e-12, 0.0]
Epoch = 179, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 179, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 180, lr = [2.2786902975384955e-12, 0.0]
Epoch = 180, Epoch_Loss = 2.4229578256607054, Accuracy = 81.08108108108108
Epoch = 180, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 181, lr = [2.0401985929943914e-12, 0.0]
Epoch = 181, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 181, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 182, lr = [1.826667846592688e-12, 0.0]
Epoch = 182, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 182, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 183, lr = [1.635485600878826e-12, 0.0]
Epoch = 183, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 183, validation_Loss = 2.8452415068944297, Accuracy validation= 66.66666666666667
Epoch = 184, lr = [1.4643128227561155e-12, 0.0]
Epoch = 184, Epoch_Loss = 2.4229578733444215, Accuracy = 81.08108108108108
Epoch = 184, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 185, lr = [1.3110552864151138e-12, 0.0]
Epoch = 185, Epoch_Loss = 2.4229578495025637, Accuracy = 81.08108108108108
Epoch = 185, validation_Loss = 2.8452416261037192, Accuracy validation= 66.66666666666667
Epoch = 186, lr = [1.1738379513755693e-12, 0.0]
Epoch = 186, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 186, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 187, lr = [1.0509820221672301e-12, 0.0]
Epoch = 187, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 187, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 188, lr = [9.409844089845034e-13, 0.0]
Epoch = 188, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 188, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 189, lr = [8.424993380248552e-13, 0.0]
Epoch = 189, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 189, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 190, lr = [7.543218865212982e-13, 0.0]
Epoch = 190, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 190, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 191, lr = [6.753732410271206e-13, 0.0]
Epoch = 191, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 191, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 192, lr = [6.046874985942734e-13, 0.0]
Epoch = 192, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 192, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 193, lr = [5.413998493634668e-13, 0.0]
Epoch = 193, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 193, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 194, lr = [4.847359959850183e-13, 0.0]
Epoch = 194, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 194, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 195, lr = [4.3400268042158644e-13, 0.0]
Epoch = 195, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 195, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 196, lr = [3.885792022322668e-13, 0.0]
Epoch = 196, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 196, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 197, lr = [3.479098245678824e-13, 0.0]
Epoch = 197, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 197, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 198, lr = [3.1149697496806414e-13, 0.0]
Epoch = 198, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 198, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
Epoch = 199, lr = [2.788951577747776e-13, 0.0]
Epoch = 199, Epoch_Loss = 2.422957921028137, Accuracy = 81.08108108108108
Epoch = 199, validation_Loss = 2.8452415466308594, Accuracy validation= 66.66666666666667
