Epoch,training_loss,validation_loss,training acc,validation acc
0,3.6230719884236655,0.6836628615856171,62.16216216216216,66.66666666666667
1,3.384588619073232,0.645220160484314,37.83783783783784,66.66666666666667
2,1.7318029602368672,0.6482124030590057,67.56756756756756,66.66666666666667
3,1.1434708858529727,0.7810386717319489,62.16216216216216,33.333333333333336
4,1.4475012322266896,0.6282978057861328,62.16216216216216,66.66666666666667
5,0.9039709940552711,0.7233934998512268,64.86486486486487,33.333333333333336
6,0.4482419391473134,0.6377227306365967,75.67567567567568,66.66666666666667
7,0.6201918969551722,0.6261110007762909,67.56756756756756,66.66666666666667
8,0.5183226050188144,0.6229740083217621,78.37837837837837,66.66666666666667
9,0.22359302391608557,0.6444259881973267,91.89189189189189,66.66666666666667
10,0.6912227763483921,0.6256174445152283,78.37837837837837,75.0
11,0.36738406121730804,0.65270134806633,83.78378378378379,66.66666666666667
12,0.5192780171831449,0.6940038949251175,78.37837837837837,75.0
13,1.0693853894869487,0.9809019863605499,75.67567567567568,66.66666666666667
14,0.9979785742859045,0.5033893585205078,51.351351351351354,75.0
15,0.2834735258171956,0.7268226444721222,89.1891891891892,75.0
16,0.5385067090392113,0.47871285676956177,72.97297297297297,83.33333333333333
17,0.8187106450398763,0.477081760764122,70.27027027027027,83.33333333333333
18,1.0084243404369129,1.21485036611557,81.08108108108108,66.66666666666667
19,1.07956269569695,0.5472013354301453,67.56756756756756,75.0
20,0.36009858548641205,0.5725736618041992,81.08108108108108,75.0
21,0.17235433993240198,0.6473003923892975,91.89189189189189,66.66666666666667
22,0.24678287639593086,0.59123794734478,89.1891891891892,83.33333333333333
23,0.21970081826051077,0.5249940454959869,89.1891891891892,83.33333333333333
24,0.12572061518828073,0.536869615316391,94.5945945945946,83.33333333333333
25,0.1728049305578073,0.5527336597442627,94.5945945945946,83.33333333333333
26,0.15527978663643202,0.5607762634754181,91.89189189189189,75.0
27,0.05458204789708058,0.7302913442254066,100.0,75.0
28,0.10757312333832185,0.9884793907403946,97.29729729729729,75.0
29,0.16146988685553273,0.7797457575798035,94.5945945945946,75.0
30,0.15117167145945132,0.6901629567146301,97.29729729729729,75.0
31,0.16231356685360274,0.7542195916175842,94.5945945945946,75.0
32,0.036677685217000544,0.7051199525594711,97.29729729729729,75.0
33,0.062297794967889786,0.6251981258392334,100.0,75.0
34,0.05696438873807589,0.5732756108045578,97.29729729729729,75.0
35,0.10223461966961622,0.5665441080927849,97.29729729729729,75.0
36,0.05176906861985723,0.6621664464473724,100.0,75.0
37,0.07772972729677956,0.7238890752196312,97.29729729729729,75.0
38,0.03740274005879959,0.7447685822844505,100.0,75.0
39,0.03634531458374113,0.6616338193416595,100.0,75.0
40,0.04153155015471081,0.6121580898761749,100.0,75.0
41,0.044512335249843694,0.583479393273592,100.0,75.0
42,0.10912146543463071,0.6732405722141266,100.0,75.0
43,0.059897572888682284,0.6646142601966858,100.0,75.0
44,0.040506280648211636,0.5831500962376595,100.0,75.0
45,0.12004487755863617,0.6122118532657623,97.29729729729729,75.0
46,0.07816836431932946,0.5958527326583862,100.0,75.0
47,0.08391893655061722,0.7243629619479179,94.5945945945946,75.0
48,0.05546843881408373,0.6509739756584167,100.0,75.0
49,0.049737274181097746,0.6028158664703369,100.0,75.0
50,0.018032545146221917,0.7302537336945534,100.0,75.0
51,0.03326459632565578,0.6400974094867706,100.0,75.0
52,0.051737858603398,0.6461881101131439,100.0,75.0
53,0.07550011792530616,0.6568540632724762,97.29729729729729,75.0
54,0.06725132558494806,0.5742807611823082,97.29729729729729,75.0
55,0.0993460047369202,0.6687902510166168,97.29729729729729,75.0
56,0.07760108138124149,0.6665462255477905,97.29729729729729,75.0
57,0.04497117276575106,0.6454441845417023,100.0,75.0
58,0.10187438541712861,0.5862561464309692,97.29729729729729,75.0
59,0.03611547010950744,0.7099462002515793,100.0,75.0
60,0.08291097000862162,0.5896006524562836,94.5945945945946,75.0
61,0.07327712622160713,0.7062971442937851,94.5945945945946,75.0
62,0.04662954372664293,0.5742384269833565,97.29729729729729,75.0
63,0.06745748547837138,0.6451998949050903,100.0,75.0
64,0.06982782855629921,0.5703666731715202,94.5945945945946,75.0
65,0.045905819085116185,0.6429315507411957,97.29729729729729,75.0
66,0.04640924635653695,0.6375276148319244,97.29729729729729,75.0
67,0.05164488684386015,0.6502922475337982,100.0,75.0
68,0.06879003214028974,0.593081146478653,97.29729729729729,75.0
69,0.052674209621424474,0.6648032665252686,100.0,75.0
70,0.07095121778547764,0.6340610682964325,100.0,75.0
71,0.06474309513578191,0.6608366966247559,97.29729729729729,75.0
72,0.03630413742454645,0.6630067825317383,100.0,75.0
73,0.09334499451021354,0.6504766345024109,97.29729729729729,75.0
74,0.0904669053076456,0.6344844698905945,97.29729729729729,75.0
75,0.0689338802282388,0.6475673019886017,100.0,75.0
76,0.44966424140147865,0.6606875658035278,97.29729729729729,75.0
77,0.04499118138725559,0.6472772657871246,100.0,75.0
78,0.06873163198664163,0.6472094058990479,97.29729729729729,75.0
79,0.039999964026113353,0.6423569023609161,100.0,75.0
80,0.0753582308049469,0.5908161550760269,97.29729729729729,75.0
81,0.06406028033234179,0.5688274390995502,100.0,75.0
82,0.07180717742691438,0.654340386390686,97.29729729729729,75.0
83,0.06803163389364879,0.5912968516349792,97.29729729729729,75.0
84,0.02557352154205243,0.7205993309617043,100.0,75.0
85,0.09251468752821286,0.5972844809293747,100.0,75.0
86,0.05632985554014643,0.72217757999897,97.29729729729729,75.0
87,0.07013591875632604,0.6610724925994873,100.0,75.0
88,0.027576217117408913,0.6487339735031128,100.0,75.0
89,0.05372543120756745,0.7022124826908112,100.0,75.0
90,0.03661250711108247,0.6066811978816986,100.0,75.0
91,0.024781706704137225,0.7299312278628349,100.0,75.0
92,0.07358597063769896,0.5685753040015697,94.5945945945946,75.0
93,0.07181098048264782,0.5833722651004791,97.29729729729729,75.0
94,0.03062807520230611,0.6392337381839752,100.0,75.0
95,0.07100385800004005,0.7360375076532364,100.0,75.0
96,0.0692987513417999,0.6567947566509247,100.0,75.0
97,0.0710164302145131,0.5655383914709091,97.29729729729729,75.0
