Epoch,training_loss,validation_loss
54,0.19410231416387594,0.7443356812000275
55,0.18186862784205005,0.7467187307775021
56,0.20769193769870875,0.7416116632521152
57,0.20618966334115932,0.7388998381793499
58,0.18422121277270728,0.7413164153695107
59,0.1842356620438616,0.7373327352106571
60,0.18037621109910748,0.7381356433033943
61,0.20488292530781643,0.745861854404211
62,0.1917449324939619,0.737156804651022
63,0.19092332354322186,0.7347101010382175
64,0.1861213110250366,0.7377611920237541
65,0.2052050366285531,0.7328113503754139
66,0.20692979686153942,0.7449490055441856
67,0.20264194577398217,0.7422632854431868
68,0.2162359724752605,0.7435677200555801
69,0.2221384433865109,0.7429009266197681
70,0.1948708476471331,0.7308612763881683
71,0.19002512765034815,0.7281351909041405
72,0.1937462838352932,0.7351090498268604
73,0.21139243167058072,0.7349122911691666
74,0.193478673340424,0.7380926162004471
75,0.2047180499717155,0.7313131578266621
76,0.19907640758901834,0.7266694009304047
77,0.19488320589366862,0.7345979437232018
78,0.18659023410873488,0.7313185296952724
79,0.1857044951415018,0.734869722276926
80,0.2102886730709168,0.7328614369034767
81,0.19889361684566692,0.7376048676669598
82,0.2012846066705499,0.7377203442156315
83,0.2057707949048456,0.7363687790930271
84,0.21105862418463564,0.7349808812141418
85,0.18495078962844083,0.7384287007153034
86,0.19241887691211612,0.7409507408738136
87,0.20576480996575863,0.7410883605480194
88,0.20798052026999786,0.7400911599397659
89,0.2102118547704509,0.7403295785188675
90,0.1948271727819434,0.7301164083182812
91,0.20539935022893854,0.7453546188771725
92,0.20101790808086448,0.7368343845009804
93,0.18597160208532038,0.7386587262153625
94,0.199157461818472,0.7408687360584736
95,0.20311740542392193,0.7399176359176636
96,0.20735154972713002,0.7464803829789162
97,0.20374963368179605,0.7441819086670876
98,0.2198877726435004,0.7451512552797794
99,0.20111255049842464,0.7493943460285664
100,0.2221962648395942,0.7453981712460518
101,0.17044627368587123,0.7349765300750732
102,0.18224826616043335,0.7475018389523029
103,0.19918998094576904,0.7323442846536636
104,0.19118365027722628,0.7429721020162106
105,0.19884364858187517,0.7381933815777302
106,0.20145540575579027,0.7420456595718861
107,0.18701053789460703,0.7426546290516853
108,0.2078867895556066,0.7439917661249638
109,0.1875794575385311,0.737832635641098
110,0.1915119273642845,0.7463713921606541
111,0.22009311257587635,0.7482647150754929
112,0.19737410761059865,0.7514720857143402
113,0.19080752535613582,0.7479820363223553
114,0.2199022785267409,0.7342408485710621
115,0.20306786812622757,0.7336682826280594
116,0.1890766674255514,0.7386797145009041
117,0.19908005476463586,0.7329739332199097
118,0.2142074499073822,0.744324553757906
119,0.21008306714322636,0.7372797429561615
120,0.1847776869613239,0.7348940558731556
121,0.1912787363056422,0.7440128102898598
122,0.18696686161873752,0.7362884618341923
123,0.18695434875895872,0.732426006346941
124,0.19652778186205336,0.7384006083011627
125,0.20775248152751694,0.7441482618451118
126,0.21281253705349037,0.7398650348186493
127,0.1878512541708701,0.7377815134823322
128,0.21880687293870485,0.7443566992878914
129,0.19976820595398107,0.7434189319610596
130,0.19775691091576042,0.7393622845411301
131,0.19556974141296984,0.7406361140310764
132,0.19608533234499834,0.7360513545572758
133,0.19815829092198434,0.7293826192617416
134,0.19130452838726342,0.7392219230532646
135,0.2067117705626194,0.7384962625801563
136,0.20483508969739297,0.7294875457882881
137,0.18566879588316249,0.7331416569650173
138,0.20171029945862862,0.7362098395824432
139,0.18933909841785757,0.7432867959141731
140,0.1806489493807449,0.7364689111709595
141,0.2041748216485276,0.7332640588283539
142,0.20589483593015329,0.7473831810057163
143,0.16681381292737035,0.734827283769846
144,0.1641630967531134,0.7321493104100227
145,0.1877230245530989,0.7402395531535149
146,0.21709200673435322,0.7372028790414333
147,0.18969128737637006,0.7364513352513313
148,0.21724385965396376,0.7409099899232388
149,0.2114269526072723,0.7399836406111717
150,0.1992878756239353,0.7356440611183643
151,0.19730555383926807,0.7368351258337498
152,0.20017669447149863,0.7404456809163094
153,0.19809004072757327,0.7336159348487854
154,0.1996801575399278,0.7431982085108757
155,0.2212053924210041,0.7514981627464294
156,0.1873601860852967,0.7465762794017792
157,0.19058168536353418,0.7402943857014179
158,0.19674964885309557,0.7432262599468231
159,0.19128476291456642,0.7435769289731979
160,0.19757285562809557,0.7414618469774723
161,0.1947527021060095,0.7475818395614624
162,0.19963018628357745,0.7421014495193958
163,0.2033930714105201,0.7425424195826054
164,0.21034045006586788,0.7367807626724243
165,0.20845774028395467,0.737326692789793
166,0.229238175554201,0.7467944659292698
167,0.20018500639536582,0.7459620125591755
168,0.2066877057967598,0.7517941519618034
169,0.20281187077874646,0.744045777246356
170,0.2092073001104462,0.7386115156114101
171,0.18200116013930015,0.7433999925851822
172,0.20901836878072252,0.7470197603106499
173,0.20160154824364274,0.7514433078467846
174,0.18636655445922823,0.740370124578476
175,0.19274211679037442,0.7465170249342918
176,0.1870320370859083,0.7383225038647652
177,0.19688689240994042,0.7436845302581787
178,0.2372451843762332,0.7370406500995159
179,0.21518094902036383,0.7411720119416714
180,0.18121821690789042,0.7430349886417389
181,0.2232194081058397,0.7397461123764515
182,0.1851836262503639,0.7403144687414169
183,0.22015346854459494,0.7433525435626507
184,0.20823731187813202,0.7376813292503357
185,0.20789402840412496,0.7365246564149857
186,0.20795447825837662,0.7412074133753777
187,0.18168623257866678,0.7469656951725483
188,0.18386554555720924,0.7486184947192669
189,0.20872681507128565,0.7387328892946243
190,0.22016100853215903,0.7396486923098564
191,0.21431213118108539,0.741571705788374
192,0.20290939041981748,0.741601325571537
193,0.19020343654076843,0.7384883016347885
194,0.1774367459857946,0.7411229722201824
195,0.19208983889342668,0.7389057762920856
196,0.20125308468499603,0.7373500540852547
197,0.2086867418838665,0.7452402077615261
198,0.2244238289867473,0.7373929880559444
199,0.21489749700926683,0.7414122708141804
200,0.183309376171297,0.7374203391373158
201,0.18103825307779892,0.7371922694146633
202,0.21740677174153356,0.737958513200283
203,0.2091845520224203,0.7377633899450302
204,0.1796339170952492,0.7378577142953873
205,0.1746339642114061,0.742790624499321
206,0.2232316883164458,0.737200029194355
207,0.18397317300139762,0.7412198558449745
208,0.1971076080466018,0.7460048161447048
209,0.19633536403382415,0.7366169057786465
210,0.1680371462203124,0.7488508373498917
211,0.19649648625978872,0.7497046366333961
212,0.17630710748626904,0.7510146163403988
213,0.1875660505885368,0.7470487393438816
214,0.18735141329029026,0.7417221143841743
215,0.17328810534330413,0.7466213833540678
216,0.21012654907398803,0.7444854564964771
217,0.18625902266734662,0.7466367892920971
218,0.20485543995164335,0.7435189969837666
219,0.18132409406141103,0.7308623194694519
220,0.18848977356409544,0.7449515350162983
221,0.1938956552595996,0.7396076619625092
222,0.19680801888599114,0.741108737885952
223,0.18860496862051898,0.7400559261441231
224,0.19896726543083787,0.7350974939763546
225,0.19475793026332908,0.7400714717805386
226,0.2012570757583222,0.7332553900778294
227,0.20762781950864284,0.7458600476384163
228,0.18686048240017364,0.738609541207552
229,0.19011173323344657,0.7455245107412338
230,0.19378969319822156,0.7428337447345257
231,0.19313425714533558,0.7438961714506149
232,0.17760180430623757,0.7403378784656525
233,0.21532525444019804,0.7388305887579918
234,0.19466899546986335,0.7494860291481018
235,0.20339799359413413,0.7434460818767548
236,0.17968782225130675,0.7398818731307983
237,0.20448503980193944,0.7473011277616024
238,0.18253334812299513,0.7430452182888985
239,0.18849810064934633,0.7476961202919483
240,0.20567352241179085,0.7405124083161354
241,0.19598407375023646,0.7392582483589649
242,0.18502749483826952,0.7439779192209244
243,0.20298050682964353,0.7517513036727905
244,0.20580526048262768,0.7342979721724987
245,0.18939332345582763,0.7335343919694424
246,0.18023091084186865,0.7458875887095928
247,0.17333398266311953,0.7367469072341919
248,0.21034595490131966,0.747967716306448
249,0.18630928651648848,0.743301086127758
