Epoch,training_loss,validation_loss,training acc,validation acc
0,5.927200993406586,0.6382427215576172,59.45945945945946,66.66666666666667
1,1.361691062649091,0.7028116881847382,64.86486486486487,33.333333333333336
2,0.5294622555375099,0.7621549963951111,72.97297297297297,33.333333333333336
3,0.7124334822098414,0.8037222921848297,75.67567567567568,33.333333333333336
4,0.33325151773169637,0.8416914343833923,81.08108108108108,33.333333333333336
5,0.3767511745293935,0.7729886472225189,81.08108108108108,25.0
6,0.3916169951359431,0.8584223687648773,86.48648648648648,33.333333333333336
7,1.0595543595651786,0.6490778923034668,56.75675675675676,66.66666666666667
8,1.8507274195241432,0.6896592676639557,67.56756756756756,58.333333333333336
9,0.2936265766620636,0.7540596425533295,81.08108108108108,33.333333333333336
10,0.4070471127827962,0.6750408709049225,83.78378378378379,50.0
11,0.28841212143500644,0.7413842976093292,83.78378378378379,50.0
12,0.19409758566568294,0.7451445162296295,91.89189189189189,50.0
13,0.1850174069404602,0.7254640758037567,91.89189189189189,58.333333333333336
14,0.2095415989557902,0.6699315905570984,83.78378378378379,66.66666666666667
15,0.1915804740662376,0.7705104649066925,89.1891891891892,66.66666666666667
16,0.2697389240687092,0.6757965534925461,83.78378378378379,66.66666666666667
17,0.1899430708338817,0.7532027959823608,91.89189189189189,66.66666666666667
18,0.20850594279666743,0.7426899373531342,86.48648648648648,66.66666666666667
19,0.1215939534207185,0.7673072516918182,91.89189189189189,66.66666666666667
20,0.13737761105100313,0.7682896852493286,91.89189189189189,66.66666666666667
21,0.11273480051507552,0.7141095697879791,97.29729729729729,66.66666666666667
22,0.13061256737758717,0.7700589001178741,94.5945945945946,66.66666666666667
23,0.14617636054754257,0.7172624468803406,94.5945945945946,66.66666666666667
24,0.18449584767222404,0.7523332238197327,89.1891891891892,66.66666666666667
25,0.13228186344106993,0.6994493007659912,100.0,66.66666666666667
26,0.14117509499192238,0.793890044093132,97.29729729729729,66.66666666666667
27,0.08015242125838995,0.6861157119274139,100.0,66.66666666666667
28,0.13136493880301714,0.7883923053741455,94.5945945945946,66.66666666666667
29,0.14087388447175422,0.717644989490509,94.5945945945946,66.66666666666667
30,0.19061090610921383,0.727451890707016,94.5945945945946,66.66666666666667
31,0.2649209499359131,0.8101678341627121,89.1891891891892,66.66666666666667
32,0.1419245402018229,0.7626793384552002,94.5945945945946,66.66666666666667
33,0.315050033852458,0.7583304345607758,89.1891891891892,66.66666666666667
34,0.11692074624200662,0.7089204490184784,97.29729729729729,66.66666666666667
35,0.10633913148194551,0.6939713060855865,94.5945945945946,66.66666666666667
36,0.21233884322767457,0.7239107191562653,86.48648648648648,66.66666666666667
37,0.2674594496687253,0.7824346125125885,91.89189189189189,66.66666666666667
38,0.14792771823704243,0.7813064455986023,97.29729729729729,66.66666666666667
39,0.13065805782874426,0.6993290185928345,94.5945945945946,66.66666666666667
40,0.1383741848791639,0.7445549070835114,94.5945945945946,66.66666666666667
41,0.12154702904323737,0.6804416626691818,91.89189189189189,66.66666666666667
42,0.061924612460037075,0.723479837179184,100.0,66.66666666666667
43,0.09056189702823758,0.7376431822776794,97.29729729729729,66.66666666666667
44,0.19706351744631925,0.698864221572876,97.29729729729729,66.66666666666667
45,0.10399368467430274,0.7417319715023041,97.29729729729729,66.66666666666667
46,0.15508020793398222,0.7331108152866364,91.89189189189189,66.66666666666667
47,0.09275713562965393,0.7916993945837021,97.29729729729729,66.66666666666667
48,0.06974951333055894,0.7668184340000153,100.0,66.66666666666667
49,0.1615533990164598,0.7492777705192566,91.89189189189189,66.66666666666667
50,0.12673282716423273,0.7923559993505478,91.89189189189189,66.66666666666667
51,0.14667347508172193,0.7365806102752686,97.29729729729729,66.66666666666667
52,0.10885236443330844,0.7200197875499725,97.29729729729729,66.66666666666667
53,0.12628665768230954,0.7282379865646362,97.29729729729729,66.66666666666667
54,0.22179101749012867,0.7047154605388641,91.89189189189189,66.66666666666667
55,0.11733625596389174,0.783950537443161,94.5945945945946,66.66666666666667
56,0.2414882661153873,0.7667026817798615,94.5945945945946,66.66666666666667
57,0.17423520501082143,0.7094688415527344,91.89189189189189,66.66666666666667
58,0.14543305275340876,0.7038414180278778,94.5945945945946,66.66666666666667
59,0.21264840041597685,0.7617858350276947,89.1891891891892,66.66666666666667
60,0.18502721035232148,0.6989740133285522,94.5945945945946,66.66666666666667
61,0.13376488784948984,0.7670635282993317,97.29729729729729,66.66666666666667
62,0.19223721014956632,0.6938402205705643,89.1891891891892,66.66666666666667
63,0.18274791538715363,0.7577969431877136,94.5945945945946,66.66666666666667
64,0.1218928520878156,0.6824242770671844,94.5945945945946,66.66666666666667
65,0.17800390906631947,0.7470344603061676,91.89189189189189,66.66666666666667
66,0.07543320457140605,0.7267954349517822,100.0,66.66666666666667
67,0.06759322993457317,0.7550867199897766,100.0,66.66666666666667
68,0.09997516901542743,0.7224941849708557,97.29729729729729,66.66666666666667
69,0.12102206734319527,0.7435957193374634,100.0,66.66666666666667
70,0.1547808889299631,0.7378114461898804,97.29729729729729,66.66666666666667
71,0.1112996054192384,0.7855631858110428,100.0,66.66666666666667
72,0.10399320969978969,0.7302878499031067,94.5945945945946,66.66666666666667
73,0.13515389120827118,0.7584727704524994,94.5945945945946,66.66666666666667
74,0.0999748542283972,0.7403004169464111,97.29729729729729,66.66666666666667
75,0.10845355999966462,0.7334368526935577,97.29729729729729,66.66666666666667
