Epoch,training_loss,validation_loss
0,18.657712480223985,18.42068099975586
1,18.691573368860226,18.42068099975586
2,18.657711821443893,18.42068099975586
3,18.657711821443893,18.42068099975586
4,18.69157336739933,18.42068099975586
5,18.657711821443893,18.42068099975586
6,18.657711821443893,18.42068099975586
7,18.69157336739933,18.42068099975586
8,18.657711821443893,18.42068099975586
9,18.69157336739933,18.42068099975586
10,18.657711821443893,18.42068099975586
11,18.62385027548846,18.42068099975586
12,18.657711821443893,18.42068099975586
13,18.69157336739933,18.42068099975586
14,18.657711821443893,18.42068099975586
15,18.657711821443893,18.42068099975586
16,18.69157336739933,18.42068099975586
17,18.69157336739933,18.42068099975586
18,18.657711821443893,18.42068099975586
19,18.657711821443893,18.42068099975586
20,18.657711821443893,18.42068099975586
21,18.69157336739933,18.42068099975586
22,18.657711821443893,18.42068099975586
23,18.657711821443893,18.42068099975586
24,18.62385027548846,18.42068099975586
25,18.69157336739933,18.42068099975586
26,18.69157336739933,18.42068099975586
27,18.69157336739933,18.42068099975586
28,18.69157336739933,18.42068099975586
29,18.657711821443893,18.42068099975586
30,18.657711821443893,18.42068099975586
31,18.69157336739933,18.42068099975586
32,18.657711821443893,18.42068099975586
33,18.657711821443893,18.42068099975586
34,18.62385027548846,18.42068099975586
35,18.657711821443893,18.42068099975586
36,18.657711821443893,18.42068099975586
37,18.69157336739933,18.42068099975586
38,18.657711821443893,18.42068099975586
39,18.69157336739933,18.42068099975586
40,18.657711821443893,18.42068099975586
41,18.657711821443893,18.42068099975586
42,18.657711821443893,18.42068099975586
43,18.657711821443893,18.42068099975586
44,18.657711821443893,18.42068099975586
45,18.657711821443893,18.42068099975586
46,18.69157336739933,18.42068099975586
47,18.69157336739933,18.42068099975586
48,18.657711821443893,18.42068099975586
49,18.69157336739933,18.42068099975586
50,18.62385027548846,18.42068099975586
51,18.69157336739933,18.42068099975586
52,18.69157336739933,18.42068099975586
53,18.69157336739933,18.42068099975586
54,18.69157336739933,18.42068099975586
55,18.657711821443893,18.42068099975586
56,18.69157336739933,18.42068099975586
57,18.657711821443893,18.42068099975586
58,18.657711821443893,18.42068099975586
59,18.69157336739933,18.42068099975586
60,18.657711821443893,18.42068099975586
61,18.657711821443893,18.42068099975586
62,18.69157336739933,18.42068099975586
63,18.62385027548846,18.42068099975586
64,18.657711821443893,18.42068099975586
65,18.69157336739933,18.42068099975586
66,18.657711821443893,18.42068099975586
67,18.657711821443893,18.42068099975586
68,18.69157336739933,18.42068099975586
69,18.657711821443893,18.42068099975586
70,18.69157336739933,18.42068099975586
71,18.69157336739933,18.42068099975586
72,18.69157336739933,18.42068099975586
73,18.657711821443893,18.42068099975586
74,18.69157336739933,18.42068099975586
75,18.657711821443893,18.42068099975586
76,18.69157336739933,18.42068099975586
77,18.69157336739933,18.42068099975586
78,18.69157336739933,18.42068099975586
79,18.657711821443893,18.42068099975586
80,18.657711821443893,18.42068099975586
81,18.69157336739933,18.42068099975586
82,18.69157336739933,18.42068099975586
83,18.69157336739933,18.42068099975586
84,18.657711821443893,18.42068099975586
85,18.657711821443893,18.42068099975586
86,18.657711821443893,18.42068099975586
87,18.69157336739933,18.42068099975586
88,18.657711821443893,18.42068099975586
89,18.657711821443893,18.42068099975586
90,18.657711821443893,18.42068099975586
91,18.657711821443893,18.42068099975586
92,18.657711821443893,18.42068099975586
93,18.657711821443893,18.42068099975586
94,18.657711821443893,18.42068099975586
95,18.62385027548846,18.42068099975586
96,18.657711821443893,18.42068099975586
97,18.69157336739933,18.42068099975586
98,18.657711821443893,18.42068099975586
99,18.62385027548846,18.42068099975586
100,18.69157336739933,18.42068099975586
101,18.69157336739933,18.42068099975586
102,18.62385027548846,18.42068099975586
103,18.657711821443893,18.42068099975586
104,18.69157336739933,18.42068099975586
105,18.657711821443893,18.42068099975586
106,18.62385027548846,18.42068099975586
107,18.62385027548846,18.42068099975586
108,18.69157336739933,18.42068099975586
109,18.69157336739933,18.42068099975586
110,18.69157336739933,18.42068099975586
111,18.69157336739933,18.42068099975586
112,18.657711821443893,18.42068099975586
113,18.657711821443893,18.42068099975586
114,18.657711821443893,18.42068099975586
115,18.69157336739933,18.42068099975586
116,18.69157336739933,18.42068099975586
117,18.657711821443893,18.42068099975586
118,18.657711821443893,18.42068099975586
119,18.69157336739933,18.42068099975586
120,18.69157336739933,18.42068099975586
121,18.657711821443893,18.42068099975586
122,18.69157336739933,18.42068099975586
123,18.69157336739933,18.42068099975586
124,18.657711821443893,18.42068099975586
125,18.62385027548846,18.42068099975586
126,18.657711821443893,18.42068099975586
127,18.69157336739933,18.42068099975586
128,18.69157336739933,18.42068099975586
129,18.657711821443893,18.42068099975586
130,18.657711821443893,18.42068099975586
131,18.62385027548846,18.42068099975586
132,18.69157336739933,18.42068099975586
133,18.69157336739933,18.42068099975586
134,18.69157336739933,18.42068099975586
135,18.657711821736076,18.42068099975586
136,18.657711821443893,18.42068099975586
137,18.69157336739933,18.42068099975586
138,18.69157336739933,18.42068099975586
139,18.69157336739933,18.42068099975586
140,18.69157336739933,18.42068099975586
141,18.69157336739933,18.42068099975586
142,18.69157336739933,18.42068099975586
143,18.69157336739933,18.42068099975586
144,18.69157336739933,18.42068099975586
145,18.657711821443893,18.42068099975586
146,18.69157336739933,18.42068099975586
147,18.657711821443893,18.42068099975586
148,18.69157336739933,18.42068099975586
149,18.657711821443893,18.42068099975586
150,18.69157336739933,18.42068099975586
151,18.69157336739933,18.42068099975586
152,18.657711821443893,18.42068099975586
153,18.69157336739933,18.42068099975586
154,18.69157336739933,18.42068099975586
155,18.69157336739933,18.42068099975586
156,18.657711821443893,18.42068099975586
157,18.657711821443893,18.42068099975586
158,18.62385027548846,18.42068099975586
159,18.657711821443893,18.42068099975586
160,18.69157336739933,18.42068099975586
161,18.69157336739933,18.42068099975586
162,18.657711821443893,18.42068099975586
163,18.69157336739933,18.42068099975586
164,18.657711821443893,18.42068099975586
165,18.657711821443893,18.42068099975586
166,18.657711821443893,18.42068099975586
167,18.69157336739933,18.42068099975586
168,18.69157336739933,18.42068099975586
169,18.62385027548846,18.42068099975586
170,18.69157336739933,18.42068099975586
171,18.69157336739933,18.42068099975586
172,18.69157336739933,18.42068099975586
173,18.62385027548846,18.42068099975586
174,18.69157336739933,18.42068099975586
175,18.657711821443893,18.42068099975586
176,18.69157336739933,18.42068099975586
177,18.657711821443893,18.42068099975586
178,18.69157336739933,18.42068099975586
179,18.657711821443893,18.42068099975586
180,18.69157336739933,18.42068099975586
181,18.69157336739933,18.42068099975586
182,18.657711821443893,18.42068099975586
183,18.62385027548846,18.42068099975586
184,18.69157336739933,18.42068099975586
185,18.657711821443893,18.42068099975586
186,18.69157336739933,18.42068099975586
187,18.657711821443893,18.42068099975586
188,18.657711821443893,18.42068099975586
189,18.69157336739933,18.42068099975586
190,18.657711821443893,18.42068099975586
191,18.657711821443893,18.42068099975586
192,18.69157336739933,18.42068099975586
193,18.69157336739933,18.42068099975586
194,18.69157336739933,18.42068099975586
195,18.69157336739933,18.42068099975586
196,18.69157336739933,18.42068099975586
197,18.69157336739933,18.42068099975586
198,18.657711821443893,18.42068099975586
199,18.69157336739933,18.42068099975586
