Epoch,training_loss,validation_loss
0,1.096686862263025,0.7417269746462504
1,0.686881101306747,0.6931471824645996
2,0.6727781056189069,0.6931471824645996
3,0.6626843368525014,0.6931471824645996
4,0.6594318253736869,0.6931471824645996
5,0.6558340329713389,0.6931471824645996
6,0.6542136947277422,0.6931471824645996
7,0.6532689709599842,0.6931471824645996
8,0.6536658530342666,0.6931471824645996
9,0.646981849052085,0.6931471824645996
10,0.6385018484137368,0.6931471824645996
11,0.6416291520547341,0.6931471824645996
12,0.637156469935743,0.6931471824645996
13,0.6361152937786434,0.6931471824645996
14,0.6357736582770789,0.6931471824645996
15,0.635828023091616,0.6931471824645996
16,0.635791444771195,0.6931471824645996
17,0.6356113518992845,0.6931471824645996
18,0.635931840775918,0.6931471824645996
19,0.6361167515564126,0.6931471824645996
20,0.6359650737163154,0.6931471824645996
21,0.6358365129060842,0.6931471824645996
22,0.635792899991251,0.6931471824645996
23,0.6355416310338221,0.6931471824645996
24,0.635534072906297,0.6931471824645996
25,0.6358151238910424,0.6931471824645996
26,0.6356224728709398,0.6931471824645996
27,0.6356382463971957,0.6931471824645996
28,0.6355131590144262,0.6931471824645996
29,0.6354939401524675,0.6931471824645996
30,0.6354953681125064,0.6931471824645996
31,0.6354780646224218,0.6931471824645996
32,0.6354546009642231,0.6931471824645996
33,0.635451755047018,0.6931471824645996
34,0.6354831803032807,0.6931471824645996
35,0.6354331281399936,0.6931471824645996
36,0.6354390943267978,0.6929722229639689
37,0.6354247541085523,0.6904953519503275
38,0.6354257437571291,0.6890099843343099
39,0.635419759571282,0.6871484915415446
40,0.6354144191831367,0.6858470241228739
41,0.6372180987777492,0.6844754616419474
42,0.6365325594727206,0.6931471824645996
43,0.6354452507274639,0.6931471824645996
44,0.6354375344102771,0.6931471824645996
45,0.6354236383401312,0.6931471824645996
46,0.6371017312120802,0.6931471824645996
47,0.6368847455689284,0.6931471824645996
48,0.6354669261294047,0.6931471824645996
49,0.6363143355867542,0.6904817422231039
50,0.6340327794233043,0.6931471824645996
51,0.6337821896233043,0.6810324192047119
52,0.6346327080870705,0.6780189077059428
53,0.6338965541405795,0.6931471824645996
54,0.63379095796999,0.6877578695615133
55,0.6337797409992787,0.6829678614934286
56,0.6340460295948872,0.6785402894020081
57,0.6373024950438526,0.6931471824645996
58,0.6339581445734251,0.6931471824645996
59,0.6337590663807425,0.6872442563374838
60,0.6337754811288282,0.6841933727264404
61,0.6337262754431785,0.680163562297821
62,0.6337401730055467,0.6783731381098429
63,0.6337097588003577,0.6756956179936727
64,0.6337108215770165,0.6747696399688721
65,0.6337133706262345,0.6735225518544515
66,0.6337108502509413,0.6722407937049866
67,0.6337044216620151,0.6710943380991617
68,0.6337038627095474,0.6700497468312582
69,0.6337018850608283,0.6690001090367635
70,0.6336980869698436,0.6682345867156982
71,0.633699838611811,0.6677389343579611
72,0.6336996572999316,0.6669799486796061
73,0.6365664340731146,0.6662502686182658
74,0.6349079194566277,0.6931471824645996
75,0.6339727310558587,0.6931471824645996
76,0.6337558001727008,0.6931471824645996
77,0.6337389466122912,0.6931471824645996
78,0.6337281678631201,0.6931471824645996
79,0.6376959846844222,0.6931471824645996
80,0.6353570061188654,0.6931471824645996
81,0.633765181199157,0.6873603264490763
82,0.6337156279527375,0.6826128959655762
83,0.6337139452435113,0.6813671588897705
84,0.6337082428369227,0.6804872552553812
85,0.6337161566708195,0.6795973380406698
86,0.6337060088973772,0.6777316331863403
87,0.6337009945956469,0.6766940752665201
88,0.6336987171092866,0.6758869091669718
89,0.6336998553667721,0.6752419074376425
90,0.6337016162272752,0.6744101842244467
91,0.6336988658151634,0.6734426021575928
92,0.6336932618452862,0.6727749506632487
93,0.6342944331630432,0.6722906430562338
94,0.6338023995489511,0.6931471824645996
95,0.6337217487859972,0.6931471824645996
96,0.6337180586647532,0.6931471824645996
97,0.6337051534717152,0.6931471824645996
98,0.6337060757993337,0.6931471824645996
99,0.6336981868745866,0.6931471824645996
100,0.6336956341587496,0.6931471824645996
101,0.6336945328166265,0.6931471824645996
102,0.633693081135343,0.6931471824645996
103,0.6336951139500004,0.6931471824645996
104,0.6336954761116109,0.6931471824645996
105,0.6336932662281612,0.6931471824645996
106,0.6336939046383907,0.6931471824645996
107,0.6336918748287795,0.6931471824645996
108,0.6336938228007735,0.6931471824645996
109,0.6336912476913,0.6931471824645996
110,0.633691180336677,0.6931471824645996
111,0.633690587171183,0.6931471824645996
112,0.63369068963717,0.6931471824645996
113,0.6336909117890975,0.6931471824645996
114,0.6336901100511318,0.6931471824645996
115,0.6336904853639956,0.6931471824645996
116,0.6336898904590128,0.6931471824645996
117,0.6336888903310731,0.6931471824645996
118,0.6336881763932426,0.6931471824645996
119,0.6336889391398776,0.6931471824645996
120,0.6336895731558922,0.6931471824645996
121,0.6336890836021323,0.6931471824645996
