Epoch,training_loss,validation_loss,training acc,validation acc
0,0.6821616719461093,0.8030440807342529,79.85257985257985,33.333333333333336
1,0.07735036506112349,1.002134945243597,97.78869778869779,66.66666666666667
2,0.010071779903166501,1.724003255367279,100.0,66.66666666666667
3,0.006227526084669881,1.5570915341377258,100.0,66.66666666666667
4,0.0034869608143245864,1.7580759525299072,100.0,66.66666666666667
5,0.002305809689122941,1.5869601368904114,100.0,66.66666666666667
6,0.0017021918684511517,1.7220891118049622,100.0,66.66666666666667
7,0.001252195086666596,1.596035897731781,100.0,66.66666666666667
8,0.0013334160307210167,1.8094702064990997,100.0,66.66666666666667
9,0.000989109644151386,1.8000023365020752,100.0,66.66666666666667
10,0.0009353121214667611,1.6517667770385742,100.0,66.66666666666667
11,0.000895785663017751,1.898223638534546,100.0,66.66666666666667
12,0.0006259342495715087,1.8862281441688538,100.0,66.66666666666667
13,0.0007185406590397795,1.7645374536514282,100.0,66.66666666666667
14,0.0005916535665665694,1.621449202299118,100.0,66.66666666666667
15,0.0006177802996855955,1.6098020568024367,100.0,66.66666666666667
16,0.0005614224418407549,1.6866965591907501,100.0,66.66666666666667
17,0.0004617909806379969,1.8637964725494385,100.0,66.66666666666667
18,0.0006064552223305928,1.839419662952423,100.0,66.66666666666667
19,0.0006406308001622442,1.9912835359573364,100.0,66.66666666666667
20,0.0005570752480522615,1.6959238946437836,100.0,66.66666666666667
21,0.0005174032789832612,1.9739449620246887,100.0,66.66666666666667
22,0.0005125239937515905,1.8080099821090698,100.0,66.66666666666667
23,0.00047871404135317575,1.790209174156189,100.0,66.66666666666667
24,0.0005049019977092431,1.7804009914398193,100.0,66.66666666666667
25,0.00042452968287083636,1.599178935866803,100.0,66.66666666666667
26,0.0006413242732316761,1.804045855998993,100.0,66.66666666666667
27,0.0004992540809202553,1.7320056557655334,100.0,66.66666666666667
28,0.0005120437248078199,1.7275761365890503,100.0,66.66666666666667
29,0.0005800275979770774,1.9242696166038513,100.0,66.66666666666667
30,0.0005301501976461269,1.9619561433792114,100.0,66.66666666666667
31,0.0005048631648020029,1.80691796541214,100.0,66.66666666666667
32,0.0005235063838002951,1.7129871249198914,100.0,66.66666666666667
33,0.01551803036870867,2.0404674410820007,99.75429975429975,66.66666666666667
34,0.0005476714212494761,1.7621425986289978,100.0,66.66666666666667
35,0.0004915873907551849,1.8524789214134216,100.0,66.66666666666667
36,0.0005548646343517618,1.6788885593414307,100.0,66.66666666666667
37,0.0006126289610034229,1.9526061415672302,100.0,66.66666666666667
38,0.000496153827548446,2.0007806718349457,100.0,66.66666666666667
39,0.0005411987715317883,1.7700738906860352,100.0,66.66666666666667
40,0.0004954949268968618,1.6968327760696411,100.0,66.66666666666667
41,0.0006409918943156022,1.8823710680007935,100.0,66.66666666666667
42,0.0006450285745042986,1.5522840034682304,100.0,66.66666666666667
43,0.0005769114869215597,1.66952383518219,100.0,66.66666666666667
44,0.000525773937840575,1.8383585214614868,100.0,66.66666666666667
45,0.0012784551318426088,1.9827541410923004,100.0,66.66666666666667
46,0.0005374196404418553,1.7187026143074036,100.0,66.66666666666667
47,0.0004682241720359544,2.0979988276958466,100.0,66.66666666666667
48,0.0008009085006236446,2.082143187522888,100.0,66.66666666666667
49,0.0008037829318062118,2.0828531086444855,100.0,66.66666666666667
50,0.0005321070739285968,1.7391324043273926,100.0,66.66666666666667
