Epoch,training_loss,validation_loss,training acc,validation acc
0,0.459917700976472,1.5304595232009888,83.58585858585859,33.333333333333336
1,0.016465791047790623,1.5509771704673767,100.0,41.666666666666664
2,0.0055925695941727045,1.749357983469963,100.0,50.0
3,0.003054287391326701,1.9493002891540527,100.0,58.333333333333336
4,0.0024556024330773985,1.8979365229606628,100.0,50.0
5,0.001866310966733815,2.051957905292511,100.0,58.333333333333336
6,0.002173852165331923,1.872948944568634,100.0,58.333333333333336
7,0.001639052503213117,2.1090537309646606,100.0,58.333333333333336
8,0.001001611282624777,2.058395564556122,100.0,58.333333333333336
9,0.0009471610873967593,2.103207051753998,100.0,58.333333333333336
10,0.0006449532594353624,2.1354251503944397,100.0,58.333333333333336
11,0.0005960850890418938,2.1366078853607178,100.0,50.0
12,0.0005999725380289336,2.1354614421725273,100.0,50.0
13,0.0005649376429518628,2.11228483915329,100.0,50.0
14,0.0006067402357461326,2.12726366519928,100.0,50.0
15,0.00044527054838412863,2.1045262813568115,100.0,50.0
16,0.0005929552802020529,2.091623365879059,100.0,50.0
17,0.000529467106609831,2.1457433104515076,100.0,50.0
18,0.000585477277003189,2.2094241976737976,100.0,50.0
19,0.0005712799354362439,2.1806458234786987,100.0,50.0
20,0.00046165658943319806,2.15329909324646,100.0,50.0
21,0.0005360415177688772,2.213346302509308,100.0,58.333333333333336
22,0.0004438200791507067,2.2457594871520996,100.0,58.333333333333336
23,0.0006085088016058735,2.1543411016464233,100.0,50.0
24,0.0005375826642028352,2.1544082164764404,100.0,50.0
25,0.0004932796369812974,2.193170964717865,100.0,50.0
26,0.0004105642403759923,2.2489711344242096,100.0,58.333333333333336
27,0.0005846956268435337,2.2182453870773315,100.0,58.333333333333336
28,0.0005232775096043373,2.171519696712494,100.0,50.0
29,0.0006441147843085646,2.199652761220932,100.0,50.0
30,0.0004811255101671894,2.1600332856178284,100.0,50.0
31,0.0005057473138025891,2.171873390674591,100.0,58.333333333333336
32,0.0004508284556240224,2.223685920238495,100.0,58.333333333333336
33,0.0005071120708497333,2.177530825138092,100.0,50.0
34,0.0004747667150116864,2.2277157306671143,100.0,58.333333333333336
35,0.0004773596903594973,2.211324095726013,100.0,50.0
36,0.00048339169651709114,2.181477129459381,100.0,50.0
37,0.0004911071788008099,2.222626209259033,100.0,58.333333333333336
38,0.0004241766146151349,2.1705638766288757,100.0,50.0
39,0.0004797584154981781,2.1821663975715637,100.0,50.0
40,0.0005037670480305678,2.17374187707901,100.0,50.0
41,0.0004009096912451434,2.1889243125915527,100.0,50.0
42,0.00044918121305024465,2.155639171600342,100.0,50.0
43,0.0005623448847803626,2.1844010055065155,100.0,50.0
44,0.0006649946094374613,2.168425738811493,100.0,50.0
45,0.000490054392795366,2.170060455799103,100.0,50.0
46,0.0004321309415624428,2.1667779088020325,100.0,50.0
47,0.00043191432233112266,2.1469732522964478,100.0,50.0
48,0.0005726881918235449,2.156088352203369,100.0,50.0
49,0.0005470087579107548,2.174856424331665,100.0,50.0
50,0.0005435586197177834,2.168078660964966,100.0,50.0
51,0.0003630703439546668,2.152560770511627,100.0,50.0
52,0.0005206717768019051,2.2113155722618103,100.0,50.0
53,0.0004582836953693803,2.2057722210884094,100.0,50.0
54,0.0004171948434249674,2.1515248641371727,100.0,50.0
55,0.00043537232222385654,2.2189854979515076,100.0,58.333333333333336
56,0.00047199007933544857,2.164325177669525,100.0,50.0
57,0.0004505971697984602,2.140714079141617,100.0,50.0
58,0.0005131947309564566,2.2280461192131042,100.0,50.0
59,0.000442437933887766,2.1977113485336304,100.0,50.0
60,0.0004293605557133119,2.216534733772278,100.0,58.333333333333336
61,0.0004612727788657084,2.2229633927345276,100.0,58.333333333333336
62,0.0005525448859495527,2.1540814638137817,100.0,50.0
63,0.00045264610536943303,2.20224716514349,100.0,50.0
64,0.0005343913811278375,2.119610071182251,100.0,50.0
65,0.00041586435123242677,2.197731137275696,100.0,50.0
66,0.0005864715299001987,2.1751262545585632,100.0,50.0
67,0.000570300055325347,2.1973443627357483,100.0,58.333333333333336
68,0.00037110765978551086,2.185947835445404,100.0,50.0
69,0.0005125332355612155,2.165547877550125,100.0,50.0
70,0.0004876102073908304,2.1850053668022156,100.0,50.0
71,0.000393055002363822,2.1501304507255554,100.0,50.0
72,0.0004838892217583524,2.220591574907303,100.0,58.333333333333336
73,0.0005028868208958584,2.1848262920975685,100.0,50.0
74,0.0004293986512493575,2.1736236214637756,100.0,50.0
75,0.0006242382953518465,2.1968193650245667,100.0,50.0
76,0.00041825182443338264,2.216884434223175,100.0,58.333333333333336
77,0.0005360737666320126,2.1621081829071045,100.0,50.0
78,0.0004963430399198621,2.1735859513282776,100.0,50.0
79,0.0006599587918709872,2.213873565196991,100.0,58.333333333333336
80,0.0004919302531782181,2.153972327709198,100.0,50.0
81,0.0005149336828970153,2.158731698989868,100.0,50.0
82,0.00041970045298733044,2.1597095727920532,100.0,50.0
83,0.0004375797455423074,2.208966076374054,100.0,58.333333333333336
84,0.000502365235110064,2.1407905220985413,100.0,50.0
85,0.0006939292590521455,2.187218427658081,100.0,50.0
86,0.0005517533517459841,2.1699939966201782,100.0,50.0
87,0.0005093487254657014,2.181138515472412,100.0,50.0
88,0.0005824177554159453,2.171095550060272,100.0,50.0
89,0.0005703675924726695,2.211013674736023,100.0,50.0
90,0.0004078075194367116,2.2061697840690613,100.0,50.0
91,0.0004608261170329625,2.1662867665290833,100.0,50.0
92,0.0004052682289704645,2.220421314239502,100.0,50.0
93,0.00044240835147017304,2.2149842381477356,100.0,50.0
94,0.0004973050820836127,2.1853461265563965,100.0,50.0
95,0.0004001417021782166,2.1496567130088806,100.0,50.0
96,0.0005367281710002289,2.1990188658237457,100.0,50.0
97,0.0004108853058410618,2.1973283290863037,100.0,50.0
98,0.000521523004918532,2.258180171251297,100.0,58.333333333333336
99,0.0003986129767134006,2.155670702457428,100.0,50.0
